created_at,full_text,tweet_url
"03:40 PM Jul 07, 2025",Yes benar kesejahteraan adalah tanggung jawab bersama! Pemimpin fasilitasi kita gunakan - kolaborasi wujudkan hidup lebih baik! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942141607454912540
"03:34 PM Jul 07, 2025",Yes benar kesejahteraan adalah tanggung jawab bersama! Pemerintah bantu kita manfaatkan - bersama raih masa depan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL https://t.co/yNiZovNFpY,https://x.com/undefined/status/1942140106749690151
"03:31 PM Jul 07, 2025",Yak betul kemakmuran adalah tanggung jawab bersama! Pemerintah dukung kita manfaatkan - bersama gapai hidup lebih baik! NKRI PERKUAT Fondasi GLOBAL https://t.co/e0WYLoBBjW,https://x.com/undefined/status/1942139346020450690
"03:26 PM Jul 07, 2025",Yes tepat kesejahteraan sosial adalah tanggung jawab bersama! Pemerintah dukung kita gunakan - kolaborasi gapai masa depan lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/QkVk5O8el6,https://x.com/undefined/status/1942138106133819499
"03:20 PM Jul 07, 2025",Pencegahan kecurangan: tanggung jawab bersama untuk kemajuan Morowali. #KementerianHukum #KanwilKemenkumSulteng #LayananHukumMakinMudah,https://x.com/undefined/status/1942136663066783776
"03:14 PM Jul 07, 2025",Yes tepat kemakmuran adalah tanggung jawab bersama! Negara dukung kita gunakan - bersama gapai kehidupan lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/7Qq2Hikuiq,https://x.com/undefined/status/1942135169739284597
"03:11 PM Jul 07, 2025",Ia menekankan bahwa seluruh pegawai memiliki tanggung jawab bersama dalam meningkatkan kinerja media sosial Kanwil. Saya minta kepada seluruh pegawai agar aktif mendukung publikasi kegiatan instansi melalui media sosial resmi Kanwil. #KementerianHukum #LayananHukumMakinMudah,https://x.com/undefined/status/1942134459790475553
"02:56 PM Jul 07, 2025",Yes betul kemakmuran adalah tanggung jawab bersama! Pemimpin dukung kita optimalkan - kolaborasi wujudkan masa depan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL https://t.co/aDdNYru4yT,https://x.com/undefined/status/1942130641459654994
"02:37 PM Jul 07, 2025",Yes tepat kesejahteraan adalah tanggung jawab bersama! Negara dukung kita optimalkan - bersama wujudkan masa depan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL https://t.co/vH7d3mu0mx,https://x.com/undefined/status/1942125897802514464
"02:33 PM Jul 07, 2025",Iya benar kesejahteraan adalah tanggung jawab bersama! Pemerintah bantu kita optimalkan - gotong royong gapai hidup lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL https://t.co/f48icFalE4,https://x.com/undefined/status/1942124848190480559
"02:31 PM Jul 07, 2025",Iya tepat kesejahteraan sosial adalah tanggung jawab bersama! Negara bantu kita optimalkan - gotong royong raih kehidupan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL https://t.co/HktB9Fo5Ge,https://x.com/undefined/status/1942124304822579227
"02:29 PM Jul 07, 2025",Yes benar kesejahteraan sosial adalah tanggung jawab bersama! Pemerintah bantu kita gunakan - bersama wujudkan kehidupan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL https://t.co/09j0jouJ9n,https://x.com/undefined/status/1942123916807549393
"02:27 PM Jul 07, 2025",Iya betul kesejahteraan adalah tanggung jawab bersama! Pemerintah bantu kita gunakan - bersama wujudkan masa depan lebih baik! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942123304007201199
"02:24 PM Jul 07, 2025",Iya benar kesejahteraan adalah tanggung jawab bersama! Negara bantu kita manfaatkan - bersama raih masa depan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942122523182973043
"02:22 PM Jul 07, 2025",Iya tepat kesejahteraan adalah tanggung jawab bersama! Pemerintah bantu kita manfaatkan - kolaborasi gapai hidup lebih maju! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942122022500532290
"02:16 PM Jul 07, 2025",Yes benar kesejahteraan sosial adalah tanggung jawab bersama! Negara bantu kita manfaatkan - gotong royong wujudkan hidup lebih maju! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942120397828444509
"02:10 PM Jul 07, 2025",Iya benar kesejahteraan sosial adalah tanggung jawab bersama! Negara fasilitasi kita optimalkan - bersama wujudkan hidup lebih baik! NKRI PERKUAT Fondasi GLOBAL https://t.co/n2a8V4MDgV,https://x.com/undefined/status/1942119101037768895
"02:08 PM Jul 07, 2025",Yak tepat kemakmuran adalah tanggung jawab bersama! Pemerintah bantu kita gunakan - gotong royong wujudkan masa depan lebih sejahtera! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942118505673027716
"02:04 PM Jul 07, 2025",Yak benar kesejahteraan adalah tanggung jawab bersama! Negara bantu kita manfaatkan - kolaborasi raih hidup lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/4ucSqT8dBR,https://x.com/undefined/status/1942117488038432908
"02:02 PM Jul 07, 2025",Yes tepat kesejahteraan adalah tanggung jawab bersama! Pemimpin bantu kita gunakan - bersama raih kehidupan lebih baik! NKRI PERKUAT Fondasi GLOBAL https://t.co/rLg7cJ0SKZ,https://x.com/undefined/status/1942116875938492664
"01:45 PM Jul 07, 2025",Yak benar kesejahteraan sosial adalah tanggung jawab bersama! Pemerintah dukung kita optimalkan - gotong royong gapai masa depan lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/fPvdNXBYgp,https://x.com/undefined/status/1942112784411672654
"01:38 PM Jul 07, 2025",Yak betul kesejahteraan sosial adalah tanggung jawab bersama! Pemimpin fasilitasi kita manfaatkan - gotong royong wujudkan hidup lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/akYpSiTNWw,https://x.com/undefined/status/1942111069914488839
"01:36 PM Jul 07, 2025",Yes tepat kesejahteraan adalah tanggung jawab bersama! Pemimpin fasilitasi kita optimalkan - gotong royong raih masa depan lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/GFGAj5Zzgs,https://x.com/undefined/status/1942110574474911835
"01:34 PM Jul 07, 2025",Yak tepat kemakmuran adalah tanggung jawab bersama! Pemimpin dukung kita gunakan - bersama raih hidup lebih baik! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942109946570813930
"01:29 PM Jul 07, 2025",Yak tepat kesejahteraan adalah tanggung jawab bersama! Pemimpin bantu kita gunakan - kolaborasi wujudkan masa depan lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/aNl5g88kE8,https://x.com/undefined/status/1942108819527713120
"01:27 PM Jul 07, 2025",Iya tepat kesejahteraan sosial adalah tanggung jawab bersama! Negara dukung kita manfaatkan - kolaborasi gapai hidup lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/a6LNnlAorF,https://x.com/undefined/status/1942108095817363615
"01:25 PM Jul 07, 2025",Iya tepat kesejahteraan adalah tanggung jawab bersama! Pemerintah dukung kita gunakan - kolaborasi gapai kehidupan lebih maju! NKRI PERKUAT Fondasi GLOBAL https://t.co/MrPrwTeQLe,https://x.com/undefined/status/1942107633919701187
"01:25 PM Jul 07, 2025",Yak tepat kesejahteraan sosial adalah tanggung jawab bersama! Negara dukung kita gunakan - kolaborasi wujudkan masa depan lebih baik! NKRI PERKUAT Fondasi GLOBAL https://t.co/CHppKuhiTY,https://x.com/undefined/status/1942107565288288593
"01:21 PM Jul 07, 2025",Yes benar kesejahteraan adalah tanggung jawab bersama! Pemerintah dukung kita manfaatkan - kolaborasi wujudkan kehidupan lebih baik! NKRI PERKUAT Fondasi GLOBAL https://t.co/jBfp6JaggD,https://x.com/undefined/status/1942106574056730710
"01:19 PM Jul 07, 2025",Yes tepat kesejahteraan adalah tanggung jawab bersama! Pemerintah bantu kita manfaatkan - bersama gapai hidup lebih maju! NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942106217276756246
"01:17 PM Jul 07, 2025",Yes betul kesejahteraan sosial adalah tanggung jawab bersama! Pemimpin dukung kita manfaatkan - bersama wujudkan hidup lebih baik! NKRI PERKUAT Fondasi GLOBAL https://t.co/kqZtPsYatO,https://x.com/undefined/status/1942105666677805156
"01:05 PM Jul 07, 2025",Yes betul kemakmuran adalah tanggung jawab bersama! Pemerintah bantu kita optimalkan - gotong royong wujudkan kehidupan lebih baik!NKRI PERKUAT Fondasi GLOBAL,https://x.com/undefined/status/1942102593439994293
"12:39 PM Jul 07, 2025",Transparansi anggaran IKN itu bentuk tanggung jawab bersama dalam kelola keuangan negara #BiayaPerawatanIKN https://t.co/AYeB1ikiQd,https://x.com/undefined/status/1942096046156591290
"11:19 AM Jul 07, 2025",Keamanan dan stabilitas negara tanggung jawab bersama Gibran sudah dipilih rakyat dengan sah #gibran sah dipilih rakyat https://t.co/j56DeoFcY9,https://x.com/undefined/status/1942075980933399008
"08:40 PM Jul 06, 2025",@dutajongkok @hadyato @grok Komunikasikan alasanmu secara terbuka: bahas manfaat seperti hemat biaya lebih dekat &amp; tanggung jawab bersama. Dengarkan kekhawatirannya tawarkan kompromi seperti aturan rumah. Pastikan kalian siap emosional &amp; finansial. Jangan paksa biar keputusan bersama. ,https://x.com/undefined/status/1941854657351151649
"05:25 PM Jul 06, 2025", Kita ingin kabupaten/kota bersaing secara sehat untuk bisa melaju menuju WBK dan WBBM. Ini tanggung jawab bersama pungkasnya. https://t.co/rAJlqlE8Cz,https://x.com/undefined/status/1941805655578628480
"01:51 PM Jul 06, 2025",@linfantasi @txtdrimedia Emang satu guide dan serombongan salah karna ini memang tanggung jawab bersama.,https://x.com/undefined/status/1941751782712992106
"09:06 AM Jul 06, 2025", Patroli Poskamling: Jaga Keamanan Bangun Kebersamaan! Keamanan adalah tanggung jawab bersama. Semakin kita peduli semakin kuat perlindungan bagi lingkungan kita. ️Tujuan narasi adalah untuk edukasi masyarakat. https://t.co/xI1xTc62zN,https://x.com/undefined/status/1941680117299937383
"09:01 AM Jul 06, 2025",Cegah stunting bukan hanya tugas pemerintah tapi tanggung jawab bersama sebagai bangsa yang peduli. #PenuhiGiziIndonesia #CegahStunting #SinergitasUntukBangsa https://t.co/nVoZiHlQEQ,https://x.com/undefined/status/1941678957042205167
"12:20 AM Jul 06, 2025",Patroli ini bertujuan antisipasi gangguan kamtibmas serta ajakan warga untuk berperan aktif menjaga lingkungan. Kamtibmas bukan hanya tugas polisi tapi tanggung jawab bersama ujar Aiptu Puput.,https://x.com/undefined/status/1941547650593239318
"04:57 PM Jul 05, 2025",@bang_dasco Kami percaya bahwa pelestarian warisan budaya adalah tanggung jawab bersama terutama Kementerian Kebudayaan RI yang diamanatkan UU Cagar Budaya untuk melindungi merawat dan melestarikan identitas kota dan sejarah bangsa demi generasi mendatang. Sehubungan dengan hal tersebut ,https://x.com/undefined/status/1941436173819544059
"03:46 PM Jul 05, 2025",Imbauan kamtibmas dan ajakan untuk aktif menjaga lingkungan turut disampaikan. Keamanan lingkungan adalah tanggung jawab bersama. Kami ajak warga ikut berperan ujar Aiptu Sumarmo.,https://x.com/undefined/status/1941418495427870919
"02:05 PM Jul 05, 2025",@lenteradata Menjaga alam adalah tanggung jawab bersama demi masa depan latimojong ,https://x.com/undefined/status/1941392988992835695
"11:59 AM Jul 05, 2025",Dengan penanaman pohon-pohon strategis dan semangat kolaborasi lintas pihak mereka menunjukkan bahwa menjaga alam adalah tanggung jawab bersama demi masa depan Latimojong. #Hipmal #MasmindoHijaukanLatimojong #LatimojongLestari #PemudaHijau #CegahLongsor #TanamPohonTanamHarapan,https://x.com/undefined/status/1941361231614574685
"09:48 AM Jul 05, 2025",@mimih6mei Kita punya tanggung jawab bersama untuk hormati hasil sah pemilu: Gibran pilihan rakyat yang telah dipercaya #WapresSahDipilihRakyat,https://x.com/undefined/status/1941328254339817956
"09:04 AM Jul 05, 2025",@mimih6mei Gibran dipilih secara terbuka hasil pemilu sah jadi tanggung jawab bersama #WapresSahDipilihRakyat,https://x.com/undefined/status/1941317337803805148
"08:49 AM Jul 05, 2025",@bennysiauw89 Kesehatan adalah tanggung jawab individu tapi kenyamanan dan keamanan adalah tanggung jawab bersama ,https://x.com/undefined/status/1941313433854672924
"08:19 AM Jul 05, 2025",@Panggilvee Stabilitas itu tanggung jawab bersama jangan biarkan isu pemakzulan ganggu kinerja Gibran Sah Dipilih Rakyat #WapresSahDipilihRakyat,https://x.com/undefined/status/1941305923907223911
"07:52 AM Jul 05, 2025",@Panggilvee Stabilitas negara tanggung jawab bersama jangan biarkan terprovokasi isu miring Gibran Sah Dipilih Rakyat #WapresSahDipilihRakyat,https://x.com/undefined/status/1941299158079730089
"07:33 AM Jul 05, 2025",Jaga stabilitas itu tanggung jawab bersama yuk saling mendukung Gibran Sah Dipilih Rakyat #WapresSahDipilihRakyat,https://x.com/undefined/status/1941294447146533175
"06:44 AM Jul 05, 2025",Cegah stunting bukan hanya tugas pemerintah tapi tanggung jawab bersama sebagai bangsa yang peduli. https://t.co/38aWqoeAfx,https://x.com/undefined/status/1941281886090952952
"06:38 AM Jul 05, 2025",Stabilitas bangsa tanggung jawab bersama apalagi Gibran Sah Dipilih Rakyat lewat suara yang sah jadi jangan pecah belah #WapresSahDipilihRakyat,https://x.com/undefined/status/1941280373851505089
"03:48 AM Jul 05, 2025",@blondfe Gibran Sah Dipilih Rakyat jadi tanggung jawab bersama yuk jaga iklim politik biar tetap kondusif #WapresSahDipilihRakyat,https://x.com/undefined/status/1941237647403516003
"01:57 AM Jul 05, 2025",Ayo jaga kerukunan stop drama pemakzulan Gibran Sah Dipilih Rakyat jadi tanggung jawab bersama #WapresSahDipilihRakyat,https://x.com/undefined/status/1941209734914392130
"08:28 PM Jul 04, 2025",@jinny_jinny2 @doelpaten Kejadian di Indonesia di anggap tugas pemerintah. Kejadian di palestina di anggap tanggung jawab bersama. Elow sebenarnya orang Indonesia apa Palestina?,https://x.com/undefined/status/1941126922442051605
"06:30 PM Jul 04, 2025",Anggota KPU Lodowyk Fredrik memaparkan dasar hukum dan alur proses pemutakhiran data sementara Pak Elyaser Lomi Rihi menekankan bahwa akurasi data merupakan kewajiban lembaga sekaligus tanggung jawab bersama. Pak Baharudin Hamzah juga menyampaikan apresiasi kepada seluruh https://t.co/33nNKU6PtS,https://x.com/undefined/status/1941097359246864890
"05:06 PM Jul 04, 2025",@tanyakanrl tapi cewek juga bisa kok jadi kaya raya biar bisa nyekolahin anaknya sampe TOP tanpa harus nungguin si cowoknya kaya alias ga harus pihak cowok juga tapi jadi tanggung jawab bersama,https://x.com/undefined/status/1941076046188875846
"04:47 PM Jul 04, 2025",@yourrhoneydew @tanyakanrl bener makin tinggi value cewenya makin besar keinginan cowo untuk ngupgrade dirinya begitu juga sebaliknya parenting itu tanggung jawab bersama jadi masing masing harus punya value,https://x.com/undefined/status/1941071295019663863
"03:51 PM Jul 04, 2025",Menjaga integritas profesi notaris adalah tanggung jawab bersama. #kanwilkemenkumjogja #kanwilkemenkumdiy #kanwilkemenkumyogyakarta #KementerianHukum #LayananHukumMakinMudah,https://x.com/undefined/status/1941057263470617028
"03:11 PM Jul 04, 2025",NKRI adalah tempat maslahat kita bertumbuh. Menjaganya dari ancaman ekstremisme adalah bentuk ibadah dan tanggung jawab bersama. https://t.co/FHBCPCVxSq,https://x.com/undefined/status/1941047142555992121
"09:19 AM Jul 04, 2025",Selanjutnya dari Komisioner Rendatin KPU Provinsi Papua Barat Daya Jefri Obeth Kambu menyampaikan secara teknis pemutakhiran menjadi tanggung jawab bersama yakni KPU dengan melibatkan stakeholder baik Dispendukcapil Bawaslu pemda dan pihak yang memiliki kewenangan terkait.,https://x.com/undefined/status/1940958609929851069
"03:11 PM Jul 03, 2025",Merencanakan Anak Merawat Kemanusiaan: KB sebagai Tanggung Jawab Bersama. #mubadalahid https://t.co/BOjltngCKx,https://x.com/undefined/status/1940684892893061593
"02:38 PM Jul 03, 2025",@MYoessoef @KompasTV Penyangkalan terhadap fakta-fakta (kerusuhan dan perkosaan thn 98) tidak hanya mengingkari penderitaan korban tetapi juga menghambat proses keadilan dan pemulihan yang seharusnya menjadi tanggung jawab bersama. ￼ ￼,https://x.com/undefined/status/1940676574212509814
"02:29 PM Jul 03, 2025",Bagikan juga ke teman dan keluarga karena keselamatan adalah tanggung jawab bersama. #TipsAman #PolriPresisi #HumasPoldaJateng,https://x.com/undefined/status/1940674178350567606
"01:57 PM Jul 03, 2025",musyawarah mufakat hadir untuk menghilangkan aku bilang juga apa atau kaan!! . kalo keputusan sudah diambil baik buruk tanggung jawab bersama,https://x.com/undefined/status/1940666295068110879
"09:27 AM Jun 30, 2025",Menciptakan suasana aman dan damai setelah Pilkada 2024 adalah bentuk kedewasaan berdemokrasi dan tanggung jawab bersama https://t.co/DQojS5pN1g,https://x.com/undefined/status/1939511006373531775
"05:43 PM Jun 29, 2025", Kita ingin menunjukkan bahwa menjaga keamanan bukan hanya tugas Polri semata tapi juga menjadi tanggung jawab bersama. Melalui peringatan ini kami ingin memperkuat semangat gotong royong dan solidaritas sosial di bidang kamtibmas @DivHumas_Polri https://t.co/ENV6vQ3Ur6,https://x.com/undefined/status/1939273393431622043
"02:55 PM Jun 29, 2025",@tijabar Alhamdulillah tidak ada korban jiwa. Tapi kejadian seperti ini gak boleh terus terulang. Perlu evaluasi serius bukan cuma imbauan hati-hati. Jalan rusak atau rawan itu tanggung jawab bersama bukan nasib pengendara semata.,https://x.com/undefined/status/1939231108954235360
"12:27 PM Jun 29, 2025",Mewujudkan kondusifitas pasca Pilkada 2024 adalah tanggung jawab bersama. Mari perkuat literasi politik agar perbedaan tidak memecah persatuan https://t.co/Jr26gGIWUt,https://x.com/undefined/status/1939194041914269988
